Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
10394.png,0.00308282,7.76755,0.292465,5.89778e+08,-0.47315,0.995605,219.535,2.66557,192.824,169.247,5.74844,55025.2
15692.png,0.000678763,8.4393,0.167068,1.68788e+09,-0.372602,0.98859,489.908,3.14001,433.156,252.938,5.85911,73338.5
07698.png,0.000405063,8.37511,0.143784,7.27633e+08,-0.348486,0.984192,272.566,3.03639,230.677,163.393,5.74369,33157.2
15041.png,0.000653927,8.37093,0.233902,3.4709e+09,-0.433798,0.994731,327.912,2.88173,289.361,220.381,6.01361,62677.4
11658.png,0.00305361,7.48563,0.295959,2.26752e+08,-0.45331,0.993314,220.282,2.60391,193.29,123.308,5.49735,22969
05526.png,0.0147524,7.51781,0.343781,9.83622e+07,-0.446261,0.992816,384.357,2.76207,346.21,118.324,5.45814,27831.6
18948.png,0.000260376,8.79637,0.134247,5.33598e+09,-0.370854,0.990048,271.217,3.09257,227.568,234.684,6.07818,65863.9
18470.png,0.00040535,8.43689,0.100891,1.25715e+09,-0.325792,0.979578,180.837,3.03016,144.243,279.941,5.71274,84022
16769.png,0.000178803,9.1021,0.0674286,2.04985e+09,-0.286781,0.973898,449.867,3.51379,374.364,193.037,5.98652,48306
11946.png,0.000257111,8.99156,0.107269,1.59087e+09,-0.288423,0.97349,609.577,3.5212,524.708,186.79,5.92029,43076.8
18210.png,0.00937514,7.52336,0.383942,6.48854e+08,-0.530039,0.997617,247.515,2.44271,224.089,261.314,5.71968,95945.5
13483.png,0.00597404,7.76265,0.298569,2.80958e+08,-0.448235,0.993907,227.489,2.67998,199.26,161.099,5.65376,37130.3
03790.png,0.000615784,8.59829,0.135712,1.34309e+09,-0.351291,0.986053,396.423,3.25301,340.09,191.385,5.89063,56257.5
01399.png,0.00460353,7.67557,0.282532,2.44898e+08,-0.427526,0.991699,287.286,2.86541,249.921,148.995,5.53548,38906.3
18169.png,0.00296991,7.59919,0.372955,6.54569e+08,-0.512043,0.997106,198.845,2.40822,178.16,162.396,5.73983,41369.9
05180.png,0.00484415,7.31771,0.434723,4.55976e+08,-0.522277,0.996943,475.868,2.55284,438.146,167.456,5.55164,46870.8
12627.png,0.00297274,7.75493,0.327728,1.93998e+09,-0.515958,0.997532,245.66,2.56452,220.394,289.722,5.86788,107591
02531.png,0.00106438,7.58021,0.392853,1.5159e+10,-0.613208,0.999333,97.9796,1.95656,88.8719,270.534,6.13196,89614.7
04824.png,0.000300739,8.76202,0.121979,2.10406e+09,-0.349281,0.986629,211.004,3.1777,166.025,187.679,5.98191,47561.5
18991.png,0.000527802,8.54012,0.166656,1.71777e+09,-0.374581,0.989365,244.9,3.01927,205.864,221.035,5.92689,56353.8
00945.png,0.00146543,8.13506,0.294617,2.9437e+09,-0.466017,0.996124,315.211,2.75429,279.567,267.745,5.95268,84570.9
06872.png,0.000736095,8.45083,0.192749,2.76726e+09,-0.41299,0.99331,217.372,2.91685,182.591,222.653,6.00418,65295.6
12785.png,0.000574748,8.892,0.143494,2.15776e+09,-0.304662,0.977561,744.297,3.65058,643.152,236.264,5.8693,68356.6
06410.png,0.000909316,7.94782,0.223297,4.16701e+08,-0.392481,0.988822,172.765,2.74996,145.771,148.415,5.61921,34388.4
04697.png,0.0024925,7.7948,0.349808,1.80824e+09,-0.521193,0.997771,244.652,2.50982,219.723,214.321,5.90131,69410.8
08903.png,0.00121651,7.79374,0.305634,1.3237e+09,-0.514394,0.997544,147.895,2.36808,131.781,172.676,5.91374,47508.2
14694.png,0.000912905,8.37449,0.180344,1.30133e+09,-0.409855,0.992744,293.409,2.96306,254.387,178.36,5.94554,47217.1
17360.png,0.00012842,9.46934,0.0706787,1.39739e+10,-0.270993,0.971618,972.848,3.80305,853.822,264.066,6.14639,82478.4
09160.png,0.0088827,6.22993,0.569061,5.9609e+08,-0.667064,0.998956,138.008,1.63317,130.936,288.4,5.25759,104441
07284.png,0.005243,7.22653,0.356308,1.5434e+08,-0.469392,0.993638,218.662,2.49524,196.62,114.106,5.36443,23204.3
05867.png,0.000808115,8.34899,0.219452,3.04997e+09,-0.448935,0.995664,299.804,2.8076,265.198,213.104,6.05982,63694.2
07541.png,0.000832413,8.67425,0.174515,3.47986e+09,-0.393325,0.992192,480.848,3.19558,424.69,219.377,6.04962,63588.3
19885.png,0.00326486,7.23966,0.343262,1.37175e+08,-0.460283,0.992916,140.423,2.38885,122.337,99.5347,5.35436,16280.4
14704.png,0.000197539,8.98993,0.0773926,3.10349e+09,-0.304715,0.9784,231.615,3.33343,176.137,232.442,5.97359,65106.6
18148.png,0.0020363,7.80678,0.272003,4.60579e+08,-0.458935,0.994827,260.056,2.64246,231.378,135.861,5.73887,31426.6
11994.png,0.00200549,7.3538,0.337357,3.19532e+08,-0.491597,0.995577,141.006,2.30222,125.638,130.729,5.53339,22623.3
11724.png,0.00582936,7.64518,0.378723,1.25387e+09,-0.554985,0.998472,256.274,2.31343,236.043,297.613,5.91983,110400
11361.png,0.00471988,7.27595,0.421646,8.85759e+08,-0.576711,0.998515,316.804,2.19506,297.64,216.232,5.75056,71911.4
13288.png,0.000873284,8.23518,0.271683,4.31592e+09,-0.468262,0.996461,302.404,2.72558,270.077,241.559,6.04576,74993
00501.png,0.00359075,7.42722,0.358002,1.30834e+09,-0.543519,0.997886,159.253,2.35915,141.96,247.172,5.72201,88998.8
00539.png,0.0116856,6.46997,0.431778,8.56578e+07,-0.536729,0.995363,151.977,2.07679,139.478,91.0109,5.05137,26532.2
14141.png,0.00473006,7.32602,0.418655,4.72956e+08,-0.530933,0.997312,128.898,2.3076,112.539,181.13,5.59311,42077.3
03005.png,0.0111325,7.50475,0.389053,2.46495e+08,-0.493213,0.996028,380.899,2.68793,343.369,188.48,5.55144,45090.7
07141.png,0.000371025,8.62903,0.120255,1.42144e+09,-0.326638,0.981219,408.909,3.20671,354.242,231.625,5.81189,60853.8
02428.png,0.0540554,6.70805,0.430771,5.93751e+07,-0.496755,0.993636,616.303,2.51211,580.147,175.049,4.97949,49630.6
18084.png,0.0063165,7.23464,0.432632,1.39321e+09,-0.566589,0.998228,229.319,2.23068,211.162,354.252,5.638,141479
03896.png,0.000475473,8.63021,0.149963,1.478e+09,-0.363287,0.988173,326.444,3.19184,275.529,180.907,5.95064,51368.9
18852.png,0.000379685,8.98078,0.134293,3.70231e+09,-0.324752,0.983167,734.575,3.48261,650.193,205.046,6.02338,54496.7
14649.png,0.0101881,6.45266,0.533005,9.98078e+07,-0.586231,0.997481,259.569,2.00103,244.764,117.594,5.07435,18089.3
02958.png,0.000738692,8.53959,0.191666,2.51744e+09,-0.393383,0.99168,373.414,3.04472,326.605,241.155,5.98282,69826.6
10099.png,0.00101031,8.27914,0.241241,1.19221e+09,-0.422536,0.993559,237.002,2.85568,203.097,169.8,5.91551,40662.3
10495.png,0.00215686,7.67484,0.275284,1.89266e+09,-0.504686,0.996956,171.428,2.4759,152.39,316.548,5.80133,120236
13264.png,0.00313616,7.56039,0.335663,5.8782e+08,-0.512723,0.997055,90.7599,2.31327,77.4967,198.092,5.74164,50325.6
08244.png,0.000213338,9.2002,0.0951385,5.85092e+09,-0.304479,0.979823,481.71,3.55696,401.184,223.938,6.09827,66092.9
04796.png,0.00142723,8.10094,0.314148,5.02579e+09,-0.485141,0.996967,291.399,2.74036,257.395,323.167,6.00577,121731
18071.png,0.00316932,7.19699,0.524017,2.80167e+09,-0.638175,0.999362,212.14,1.98563,197.854,285.092,5.8559,101587
17749.png,0.000879212,7.73481,0.213303,7.83504e+08,-0.437084,0.992883,81.359,2.43419,66.5335,226.668,5.63229,54387.7
13052.png,0.000965361,8.21453,0.218918,1.94667e+09,-0.461504,0.996064,249.954,2.66172,222.77,196.12,6.02288,55092.5
18121.png,0.000875058,8.33785,0.204926,2.66579e+09,-0.38697,0.990055,611.553,3.15515,548.599,348.309,5.85768,135883
19765.png,0.0205129,6.20089,0.521759,1.7136e+08,-0.586109,0.996882,251.411,2.05763,233.96,219.897,4.91724,63437.4
11056.png,0.000757036,8.4819,0.160217,3.00032e+09,-0.405759,0.992738,198.612,2.96082,164.637,282.968,5.98551,95786.2
15929.png,0.000840788,8.31631,0.22403,3.64519e+09,-0.43623,0.994746,331.768,2.88651,292.667,281.491,5.99276,93760.1
07306.png,0.00246669,7.7413,0.277115,1.07778e+09,-0.474842,0.995638,227.231,2.61282,203.081,266.476,5.71852,79710.5
15236.png,0.00084838,8.23744,0.177811,1.03067e+09,-0.388929,0.989818,357.902,2.98703,315.578,242.492,5.77879,68419.2
19411.png,0.0474142,6.78265,0.428436,7.98046e+07,-0.555957,0.997101,105.848,2.2374,92.3357,173.722,5.22104,56894.8
02576.png,0.000402301,8.53609,0.158615,1.73402e+09,-0.385663,0.990773,214.75,3.03633,176.377,187.064,5.95593,49292
03796.png,0.00128863,8.13835,0.234665,1.92073e+09,-0.437437,0.994305,201.333,2.82391,170.163,257.15,5.86312,83952
16238.png,0.00350679,7.94032,0.314346,1.53977e+09,-0.456705,0.995067,402.423,2.85409,358.105,316.369,5.79342,119522
04843.png,0.000266364,9.08257,0.130081,7.74683e+09,-0.330226,0.984909,530.236,3.49001,451.366,258.884,6.11127,80861.5
13387.png,0.000755389,8.43947,0.175766,1.9916e+09,-0.387113,0.990531,192.719,3.04149,154.531,240.331,5.89458,70386
04795.png,0.00343887,7.00153,0.485489,2.25279e+09,-0.630673,0.999147,173.505,1.8776,163.441,358.987,5.73858,145479
10551.png,0.000631268,8.35854,0.227982,2.91978e+09,-0.433785,0.994693,256.729,2.8257,223.292,218.956,6.01445,64951.5
02299.png,0.000819596,8.07194,0.226669,1.64356e+09,-0.469727,0.99618,118.421,2.58256,99.2376,181.523,5.93973,48321.1
15417.png,0.000247389,9.01152,0.107635,3.18525e+09,-0.32259,0.982885,599.971,3.41703,524.811,214.514,6.04659,57164.4
18810.png,0.00169523,8.25037,0.244446,2.41891e+09,-0.451853,0.9956,218.301,2.79493,187.977,233.077,5.97753,75865.8
02874.png,0.00121234,7.89484,0.263275,8.78538e+08,-0.476473,0.996115,281.758,2.52986,255.521,190.801,5.85967,47271.3
03387.png,0.00151373,7.59265,0.27121,8.83012e+08,-0.501354,0.996637,256.547,2.33762,237.053,237.616,5.73957,63567.8
18240.png,0.0610212,6.11672,0.510483,6.71717e+07,-0.536216,0.993987,159.289,2.21084,141.328,189.83,4.63454,63101
15695.png,0.00953628,7.87212,0.263321,1.77968e+08,-0.420584,0.991819,801.81,3.0353,739.722,154.757,5.60979,42107.5
17030.png,0.000763111,8.01366,0.167175,6.57179e+08,-0.411567,0.991484,238.547,2.72559,211.171,197.803,5.71029,45893
14740.png,0.000838422,8.53963,0.15155,9.16478e+08,-0.355869,0.986521,277.559,3.12201,232.675,163.712,5.87477,38088.8
05179.png,0.000205857,9.12027,0.0794067,1.76775e+09,-0.284096,0.973156,793.219,3.62195,696.983,194.024,5.98248,50099.9
19748.png,0.0591524,5.92018,0.568863,8.75971e+07,-0.627336,0.997618,129.915,1.86859,119.387,211.487,4.7435,78456
06346.png,9.72929e-05,9.51237,0.0417633,6.36901e+09,-0.24445,0.960792,597.822,3.81557,486.715,234.524,6.0932,66631.3
00319.png,0.00391122,7.85297,0.339905,1.33553e+09,-0.459436,0.995002,322.732,2.84805,281.404,299.82,5.71248,100673
06852.png,0.00396629,7.62997,0.358978,5.27096e+08,-0.492029,0.996284,259.518,2.63217,230.847,168.636,5.6704,46982.6
19244.png,0.0023584,7.47178,0.350815,1.25713e+09,-0.486565,0.995582,186.894,2.44981,165.99,331.449,5.58477,114355
04684.png,0.0887782,5.63651,0.647064,4.77469e+07,-0.689242,0.998579,156.309,1.56832,148.286,187.292,4.71353,63515.1
11998.png,0.000516684,8.59948,0.193359,5.1617e+09,-0.412351,0.993739,280.266,2.98022,239.721,226.206,6.09834,70723.6
04113.png,0.00144479,7.64537,0.233307,3.99083e+08,-0.425139,0.991294,127.114,2.56564,106.382,177.427,5.53865,38910.4
06104.png,0.0479529,6.85763,0.438324,8.18729e+07,-0.522901,0.995815,197.909,2.44744,174.064,180.702,5.16,59391.5
03217.png,0.000550017,8.16287,0.206573,1.78201e+09,-0.456861,0.995681,144.295,2.6018,122.935,187.064,5.96338,46216.1
02848.png,0.15633,5.32003,0.555862,5.61392e+06,-0.5349,0.989261,201.58,1.96439,187.955,79.0588,4.05678,13807.2
17417.png,0.00272216,7.09469,0.315506,1.57907e+08,-0.461173,0.992357,64.7283,2.23347,53.5061,124.648,5.27687,18770.3
13043.png,0.00606645,7.48851,0.396408,1.18233e+09,-0.526831,0.997449,259.009,2.52824,232.533,316.248,5.65705,116087
08278.png,0.00192044,7.71536,0.298904,1.0299e+09,-0.501379,0.996899,188.364,2.45969,168.106,242.932,5.8199,71545.5
14891.png,0.00209565,8.89693,0.1241,1.63892e+09,-0.329302,0.983595,442.766,3.4724,369.964,226.991,5.98128,68056.3
07854.png,0.000503434,8.52872,0.17627,3.07861e+09,-0.407327,0.993055,253.363,2.94485,216.896,211.051,6.0385,60643.2
10124.png,0.00346152,7.77502,0.344009,9.70361e+08,-0.506279,0.997213,298.601,2.57788,269.941,214.685,5.85019,72164.1
08805.png,0.00033867,8.54982,0.134933,2.3313e+09,-0.380143,0.990148,241.912,2.98191,204.558,228.967,5.96033,61213.5
05468.png,0.000511703,9.1243,0.0968475,5.60258e+09,-0.322553,0.983586,493.803,3.56918,412.31,228.567,6.12381,75467.4
15019.png,0.00186006,7.69354,0.379013,2.50268e+09,-0.554834,0.998524,302.693,2.32547,281.634,237.646,5.96336,74472
19183.png,0.00121578,8.04239,0.234512,1.44498e+09,-0.428372,0.99324,179.651,2.82319,149.831,247.967,5.77907,77714.4
08068.png,0.000642131,8.21079,0.188461,1.29587e+09,-0.417228,0.992842,202.509,2.74668,176.088,220.483,5.85943,56522.6
17480.png,0.0002675,9.0157,0.113541,2.97282e+09,-0.300308,0.977322,505.468,3.56993,422.187,238.634,5.95257,72179
03345.png,0.00122164,7.68274,0.293579,8.81923e+08,-0.499843,0.996775,149.921,2.33266,133.897,172.525,5.79934,40559.1
13723.png,0.00065708,8.71518,0.133392,1.14506e+09,-0.333033,0.983204,309.522,3.24387,257.196,199.316,5.8956,51876
16535.png,0.00934153,7.25734,0.40979,7.24406e+08,-0.548157,0.997749,290.294,2.36544,267.342,312.416,5.59097,117018
08690.png,0.00098509,8.22676,0.249481,1.08178e+09,-0.415409,0.992738,476.563,2.91848,430.541,172.964,5.85341,40826.9
16139.png,0.00255113,7.32672,0.37204,1.30813e+09,-0.539606,0.997603,88.0091,2.28315,74.7445,282.315,5.62461,87744.7
01454.png,0.000583074,8.58908,0.165924,1.36366e+09,-0.364629,0.988178,314.891,3.09711,268.448,221.607,5.92404,58068.7
05796.png,0.00201391,7.38907,0.344467,2.07643e+09,-0.562786,0.998343,181.399,2.13907,168.221,292.502,5.80843,111557
16483.png,0.00190514,7.48755,0.287979,6.03547e+08,-0.483425,0.995442,172.69,2.41914,155.506,188.596,5.6055,57235.5
16986.png,0.0338652,7.20438,0.336731,5.0754e+07,-0.430612,0.989686,250.495,2.7352,219.1,117.645,5.1565,28257.2
13898.png,0.00236244,7.31974,0.429825,3.04837e+09,-0.613487,0.999167,73.6992,2.06803,64.5734,253.18,5.85405,86091.1
04743.png,0.13738,5.38349,0.54184,6.04238e+06,-0.540655,0.990272,209.642,1.9127,197.304,77.9021,4.14388,13037.4
17716.png,0.000475011,8.43476,0.188095,1.74776e+09,-0.393584,0.991278,322.921,2.95527,281.796,204.087,5.92437,53342.8
16921.png,0.00129754,8.22006,0.177597,9.07623e+08,-0.329165,0.978646,333.5,3.17463,281.903,261.342,5.59641,75273.1
18434.png,0.000803476,8.18101,0.229691,9.37829e+08,-0.410109,0.992045,165.147,2.76305,137.865,191.797,5.81984,43665.8
00992.png,0.00435366,7.00229,0.446518,1.23762e+09,-0.596258,0.998597,203.989,2.09743,190.341,270.362,5.562,97650
04099.png,0.00415722,7.40798,0.358871,2.03397e+08,-0.469305,0.994311,173.937,2.49979,152.41,119.886,5.46672,22482.3
15748.png,0.000645853,8.68047,0.171371,2.50858e+09,-0.36227,0.988274,496.785,3.2587,432.426,274.254,5.96319,88299.6
14708.png,0.000473191,8.57032,0.137543,9.03506e+08,-0.321305,0.979505,321.192,3.23304,268.05,180.414,5.77503,42232.9
16912.png,0.010465,7.49125,0.411545,6.52437e+08,-0.541457,0.99792,305.463,2.37936,281.263,278.692,5.74298,104410
15498.png,0.000482563,8.38316,0.17923,2.20349e+09,-0.395867,0.991333,218.951,2.89117,186.082,250.9,5.89866,74107.6
06601.png,0.00135602,7.57977,0.272278,3.65076e+08,-0.475221,0.995216,176.005,2.37247,159.119,134.916,5.64177,25687.1
00278.png,0.00109393,7.87048,0.197311,5.79483e+08,-0.436869,0.993358,155.46,2.57805,135.444,188.913,5.69229,45159.7
18729.png,0.00193062,7.4116,0.336258,2.89621e+08,-0.483501,0.995244,159.281,2.342,142.227,127.441,5.54918,23728.6
11549.png,0.000825211,8.32991,0.207474,2.0878e+09,-0.436147,0.994779,156.989,2.86884,127.357,197.216,5.98628,55321.1
08371.png,0.00645158,6.69178,0.493271,5.51003e+08,-0.616584,0.998626,129.608,1.95069,119.359,226.575,5.36585,63779.9
05281.png,0.000357366,8.85584,0.110184,1.82711e+09,-0.330549,0.983599,441.844,3.38388,375.015,193.126,5.9875,51801.2
16253.png,0.000749001,8.16801,0.187378,1.678e+09,-0.440567,0.994626,173.428,2.68926,149.351,211.669,5.91949,61861
10442.png,0.000428562,8.36399,0.131165,1.64886e+09,-0.318599,0.977106,196.511,3.0672,157.189,324.568,5.64081,108285
03187.png,0.00117749,8.15116,0.243851,1.80347e+09,-0.444978,0.994885,252.243,2.74677,221.716,222.108,5.90879,65465.7
13935.png,0.000971187,8.2263,0.191788,8.58958e+08,-0.377353,0.988195,263.009,2.92829,227.899,200.591,5.72496,45473.7
15000.png,0.0257134,6.85402,0.35379,1.92811e+08,-0.437366,0.988441,540.961,2.77144,499.427,273.084,4.92676,98407.1
15685.png,0.00347064,7.9068,0.242065,5.11586e+08,-0.446491,0.994259,147.447,2.76509,121.376,162.873,5.73141,39407.4
12765.png,0.000996379,7.75831,0.177734,4.69876e+08,-0.410092,0.990121,162.966,2.56176,142.156,188.39,5.56316,41140.2
17451.png,0.00813942,7.79217,0.25798,1.55608e+08,-0.388929,0.987428,528.46,3.04144,474.706,136.651,5.51204,40724.4
11013.png,0.0355783,6.57822,0.478058,2.02615e+08,-0.582576,0.997595,117.042,2.06793,105.172,289.692,5.16365,111156
09567.png,0.0609901,6.20739,0.512558,1.47555e+08,-0.568574,0.996148,386.59,2.09732,366.494,347.599,4.85842,147207
09288.png,0.00293603,7.15567,0.451691,8.79817e+08,-0.56305,0.998021,240.617,2.16401,222.632,255.996,5.58577,69955
07975.png,0.00466592,6.64134,0.394699,5.03025e+08,-0.540557,0.996089,87.8754,2.20462,76.2554,303.057,5.12857,100545
12211.png,0.00214419,7.9697,0.314255,6.97295e+08,-0.438476,0.993845,337.644,2.80743,300.667,196.847,5.7379,47041.6
19897.png,0.000339556,8.40615,0.133255,2.41403e+09,-0.402281,0.992119,105.827,2.72786,83.2779,247.548,5.94493,68005.2
14827.png,0.00132632,8.28032,0.215195,6.32238e+08,-0.385651,0.989599,398.395,3.07345,348.567,153.364,5.80315,38588
06190.png,0.000159815,9.26467,0.0682678,3.27436e+09,-0.278661,0.972557,733.811,3.69258,632.934,212.457,6.05443,58828.7
18165.png,0.000382853,9.1199,0.0776062,9.61501e+08,-0.248795,0.958571,927.927,3.84489,804.506,158.642,5.88595,39366
19141.png,0.00562541,6.80439,0.509415,1.40881e+09,-0.627692,0.998933,315.035,2.04115,296.336,355.084,5.55607,139266
09917.png,0.00318525,7.18715,0.321014,1.67344e+08,-0.483323,0.99452,118.135,2.2783,104.33,117.545,5.40468,21098
11623.png,0.162363,5.16188,0.591827,5.50194e+07,-0.595724,0.993381,101.85,1.76092,93.9294,324.243,4.07709,138171
03120.png,0.000610935,8.37909,0.219269,3.18656e+09,-0.433226,0.994709,266.106,2.82888,233.125,233.018,6.0251,69182.7
07904.png,0.00106889,7.98264,0.348236,3.01349e+09,-0.511139,0.997736,296.101,2.51009,269.14,206.911,6.02679,59214
04361.png,0.000961001,8.34062,0.263748,4.16054e+09,-0.460122,0.996273,469.268,2.8146,427.047,229.727,6.09127,70507.8
02327.png,0.00109609,8.46027,0.214905,1.35169e+09,-0.381922,0.989973,394.257,3.10773,343.208,207.749,5.87368,51853.4
00422.png,0.00040276,8.55406,0.147079,1.0131e+09,-0.333298,0.982213,257.483,3.14908,211.183,180.325,5.80201,40242.4
11586.png,0.000956126,8.1831,0.204895,1.07105e+09,-0.418791,0.992886,184.335,2.7963,155.561,199.456,5.84452,48615.1
00739.png,0.0013233,7.86251,0.309418,1.65647e+09,-0.51535,0.997686,179.238,2.42597,159.192,189.69,5.96865,58546.5
02841.png,0.0716944,5.83981,0.560654,1.31326e+08,-0.584308,0.99571,238.861,2.03052,222.628,343.005,4.53916,145979
03121.png,0.000266201,8.90636,0.113861,2.72777e+09,-0.333804,0.984575,366.989,3.35998,305.745,211.125,6.00766,55680.1
18473.png,0.00518159,7.17685,0.439178,1.43759e+09,-0.569552,0.998222,193.411,2.21552,176.855,355.988,5.62775,146321
11621.png,0.0104695,7.39527,0.398361,5.13194e+08,-0.55765,0.998223,185.804,2.28381,168.453,243.431,5.73318,84701.3
02797.png,0.00582722,7.29543,0.338837,5.00505e+08,-0.442023,0.991483,195.253,2.68465,167.408,273.856,5.30638,80219.4
06698.png,0.0030152,7.17188,0.332977,4.75036e+08,-0.518347,0.996442,125.718,2.2046,112.467,194.012,5.50256,50828.4
06330.png,0.0820048,5.63921,0.572418,1.13538e+08,-0.607352,0.996114,235.769,1.85354,223.044,346.642,4.49703,148945
07558.png,0.0502187,7.19301,0.3629,5.06965e+07,-0.450358,0.991778,261.472,2.71808,228.971,146.336,5.17583,38590.5
02537.png,0.0276939,7.38302,0.338516,2.49154e+08,-0.491049,0.995582,219.306,2.66587,191.178,279.749,5.46335,106752
14217.png,0.00137251,8.15914,0.187103,5.53573e+08,-0.400471,0.990873,187.576,2.90878,155.413,153.539,5.76897,36722.1
10140.png,0.00239203,7.57603,0.317169,8.07908e+08,-0.483616,0.995696,249.171,2.51109,223.212,251.672,5.66119,76550.1
12693.png,0.00848266,7.79651,0.243454,3.05375e+08,-0.461092,0.994937,142.918,2.61886,121.722,185.567,5.70299,50011.4
09267.png,0.00185643,7.15816,0.431961,1.06044e+09,-0.616805,0.999089,106.758,1.80344,99.4224,187.448,5.83074,42762.7
07986.png,0.0379246,6.65773,0.472641,2.0448e+08,-0.55576,0.996808,234.284,2.21132,215.752,314.931,5.1314,123495
00158.png,0.000148022,9.25983,0.0505066,2.70908e+09,-0.266144,0.967862,571.841,3.65844,479.616,214.14,6.00672,56580.5
14187.png,0.0110728,7.31537,0.347382,6.92542e+08,-0.504257,0.99611,276.519,2.60543,249.406,327.584,5.42902,132681
10860.png,0.000833599,8.5818,0.18074,2.85703e+09,-0.384862,0.990878,443.713,3.19528,388.1,236.063,5.98008,73678.5
08793.png,0.00193663,7.77565,0.341705,1.80773e+09,-0.512598,0.99745,174.354,2.57374,150.257,215,5.86355,68106.2
17374.png,0.000678916,8.42004,0.178482,1.92043e+09,-0.410723,0.992993,246.418,2.93355,209.668,195.746,5.98127,54418.1
10262.png,0.0161149,6.72254,0.458588,2.94126e+08,-0.551406,0.996803,108.957,2.10587,97.3521,273.217,5.19665,81731
19157.png,0.00080585,8.20829,0.221893,1.86967e+09,-0.440771,0.994755,253.261,2.77666,222.265,203.115,5.94128,57372.3
13050.png,0.0105033,6.39131,0.443954,1.18105e+08,-0.511388,0.993408,155.11,2.07822,142.454,173.2,4.90101,32716.3
11867.png,0.0015756,8.06737,0.28035,1.47894e+09,-0.467474,0.996043,451.406,2.80832,410.33,202.781,5.92007,61142.9
19824.png,0.000151452,9.15135,0.0632935,4.86766e+09,-0.307327,0.980223,383.37,3.43327,316.132,205.388,6.08522,54934
01078.png,0.000366645,8.72373,0.113174,3.62651e+09,-0.356841,0.987649,220.013,3.15876,175.228,239.644,5.98925,69906.2
12665.png,0.0039212,8.10038,0.281998,5.59296e+08,-0.418549,0.992549,483.3,2.99929,432.436,166.63,5.7565,46743.5
16156.png,0.000545536,8.2605,0.163712,1.39687e+09,-0.405122,0.991829,241.083,2.83342,209.523,227.893,5.86201,63670.1
03824.png,0.000372491,8.71155,0.167755,4.26376e+09,-0.387677,0.991732,336.351,3.08385,289.217,204.881,6.08531,56123
11158.png,0.0101326,6.24645,0.607269,6.28102e+08,-0.691104,0.999268,92.4323,1.63805,86.0594,280.69,5.27521,96103.4
18396.png,0.000653631,7.99295,0.143066,2.27925e+08,-0.338981,0.979305,210.452,2.84222,179.867,124.662,5.4816,19398
19303.png,0.144636,5.66298,0.513779,1.48045e+07,-0.537485,0.991727,62.7837,2.07481,52.3954,119.099,4.28857,32496.5
11001.png,0.000385798,8.62312,0.128693,1.8645e+09,-0.351496,0.986237,327.286,3.19554,276.932,205.962,5.90159,53309.3
15985.png,0.000991518,8.20444,0.243073,2.73513e+09,-0.460037,0.995964,253.377,2.73432,223.339,205.082,6.00271,57842.6
01105.png,0.00262629,7.94458,0.280624,6.32957e+08,-0.423126,0.992382,188.478,2.81236,157.665,184.442,5.6851,45087.4
09047.png,0.000421804,8.89162,0.155426,2.50749e+09,-0.334037,0.984532,477.681,3.38648,409.299,202.57,6.00626,53935
18611.png,0.00280661,7.98687,0.285461,1.22182e+09,-0.438861,0.993919,436.03,2.97388,386.454,275.962,5.7675,102316
10409.png,0.00193453,7.52783,0.399353,1.57037e+09,-0.556798,0.998377,221.806,2.28282,202.802,213.935,5.84419,58910.2
09773.png,0.0020965,7.48259,0.292053,1.93627e+08,-0.454835,0.99344,176.945,2.47064,156.866,110.195,5.50398,17878.1
10294.png,0.000348638,8.67995,0.156067,1.9349e+09,-0.363518,0.988465,488.148,3.22465,430.692,197.284,5.98202,53720
09875.png,0.00133075,8.17428,0.204971,3.77539e+08,-0.377685,0.987952,280.803,2.95516,241.408,130.911,5.71653,28395.2
13090.png,0.02006,7.48174,0.312897,1.70179e+08,-0.430786,0.991139,273.952,2.89734,235.61,196.48,5.35802,57742.5
18087.png,0.0477952,7.1969,0.373398,6.73116e+07,-0.479873,0.99427,282.492,2.60874,253.394,169.054,5.26984,48874.9
03963.png,0.00501515,7.5278,0.35202,7.16598e+08,-0.480833,0.995399,445.484,2.59702,412.404,273.504,5.57397,90855.5
03523.png,0.00148084,8.33332,0.143433,1.02654e+09,-0.3633,0.986553,273.966,3.04161,233.295,258.537,5.74727,79179.4
08260.png,0.00376279,7.2473,0.42926,1.38564e+09,-0.595375,0.998839,192.401,2.07048,178.58,274.291,5.77103,90503.7
11169.png,0.0536313,7.25397,0.309479,3.80173e+07,-0.397514,0.985286,367.72,2.93897,325.23,137.348,5.07499,33281.1
11351.png,0.00300649,7.79541,0.304962,9.41716e+08,-0.479624,0.996044,221.247,2.60103,195.747,205.252,5.76334,60289.5
02997.png,0.00244524,7.07237,0.416595,4.97148e+08,-0.585893,0.998466,236.061,1.99248,221.779,164.44,5.66257,32321.8
03881.png,0.00185352,7.42907,0.290192,5.92347e+08,-0.451853,0.992942,78.3209,2.39939,64.0041,217.728,5.47279,55057.7
03946.png,0.000457181,8.76501,0.155289,2.70637e+09,-0.352075,0.987105,364.168,3.24334,307.834,227.99,5.98919,62519.7
