Image,Energy,Entropy,InverseDifference,Correlation,InfoMeasureCorrelation1,InfoMeasureCorrelation2,Contrast,DifferenceEntropy,DifferenceVariance,SumAverage,SumEntropy,SumVariance
09582.png,0.00140971,7.85476,0.330521,1.85202e+09,-0.508169,0.997429,245.512,2.52244,220.2,211.212,5.90855,55644.8
08702.png,0.000746432,8.30326,0.169296,1.5367e+09,-0.379667,0.988906,307.029,3.10455,260.674,263.169,5.79182,80908.8
05778.png,0.000454626,8.49908,0.156708,2.82311e+09,-0.403882,0.992618,190.717,2.93435,157.589,247.725,5.99317,73831.7
05980.png,0.000488269,8.558,0.141312,2.66158e+09,-0.397895,0.992235,465.476,3.02996,417.871,204.596,6.0152,59521.9
10399.png,0.000701114,7.88495,0.16243,8.24549e+08,-0.417469,0.991554,72.0337,2.55288,55.2525,200.838,5.65637,46826.9
00859.png,0.000568625,8.45841,0.160355,2.57598e+09,-0.392917,0.991297,457.204,3.04428,408.764,285.524,5.94294,99147.6
05497.png,0.00034961,8.6792,0.113617,1.07664e+09,-0.314922,0.978746,368.622,3.23295,314.084,185.178,5.81827,40869
11907.png,0.00266954,7.41598,0.264145,1.25911e+08,-0.434803,0.991306,162.519,2.52812,140.951,101.85,5.41849,16230.9
14483.png,0.00510781,7.00583,0.402023,1.07952e+08,-0.492901,0.994529,234.973,2.35065,212.558,93.3795,5.29933,16881.3
03751.png,0.000938061,8.10196,0.207291,1.75993e+09,-0.446276,0.994838,207.299,2.6597,181.804,225.952,5.88966,63870
09177.png,0.000253412,9.01403,0.0907135,4.25091e+09,-0.331397,0.984739,520.103,3.37907,451.031,249.124,6.07901,75534.7
10149.png,0.000420743,8.36162,0.131927,1.73174e+09,-0.390174,0.99058,147.057,2.80571,119.597,227.742,5.87381,60014.1
01708.png,0.000223075,8.76897,0.0622253,1.20797e+09,-0.298661,0.974831,161.948,3.15695,118.886,198.645,5.8337,44964
16465.png,0.000598972,8.63046,0.164429,7.31351e+09,-0.413073,0.993895,333.165,3.01133,289.91,264.39,6.11497,86964.5
01163.png,0.00674649,7.85819,0.26091,7.14624e+08,-0.442395,0.993777,429.906,2.82337,390.243,277.326,5.68565,97219.6
18112.png,0.00144615,7.9657,0.242722,1.25416e+09,-0.487577,0.996807,154.238,2.54697,133.039,187.122,5.94516,57090.4
07469.png,0.00211723,7.56387,0.334808,1.11396e+09,-0.496392,0.996343,225.035,2.60061,198.112,225.486,5.66918,69767.1
13309.png,0.000435557,8.66931,0.156006,5.33593e+09,-0.399134,0.992764,490.049,3.11531,434.248,229.84,6.09799,74017.6
19914.png,0.000708528,8.67652,0.113693,6.01826e+08,-0.313237,0.978222,795.833,3.46741,710.085,148.683,5.82924,40931.1
18556.png,0.000136657,9.31854,0.0531158,6.11685e+09,-0.272785,0.970945,604.571,3.67942,508.972,256.067,6.06552,80091.5
01119.png,0.00113718,7.7704,0.302902,2.53241e+09,-0.523019,0.99779,88.3459,2.29472,75.3797,244.096,5.93155,74011.1
18700.png,0.0004839,8.4575,0.126465,9.9136e+08,-0.373635,0.988834,393.546,3.03499,346.448,165.711,5.87784,36162.9
06278.png,0.00283567,6.47627,0.420517,3.70652e+08,-0.619746,0.998417,25.5552,1.56082,22.7319,188.47,5.36655,38323.4
02162.png,0.000428054,8.35934,0.0907898,7.00358e+08,-0.274496,0.961693,224.062,3.20852,176.601,264.456,5.49008,73803.9
15548.png,0.004172,7.29334,0.306686,1.71735e+08,-0.488869,0.995209,115.983,2.3751,100.893,111.776,5.47833,21424.8
19980.png,0.00068318,8.41102,0.169083,8.82232e+08,-0.376014,0.98893,334.551,3.02543,291.046,167.198,5.85867,41662.4
16149.png,0.000662588,8.23274,0.250381,6.44932e+09,-0.486514,0.997262,276.407,2.60113,249.957,221.797,6.11325,67683.9
02577.png,0.00307527,7.12022,0.360306,3.61248e+08,-0.521017,0.996445,48.2665,2.1243,39.7879,176.665,5.45196,33816.7
15032.png,0.00105338,8.20096,0.148743,1.49535e+09,-0.377551,0.988059,196.744,2.963,161.958,292.179,5.71908,101256
17430.png,0.000460097,8.4398,0.175613,3.24407e+09,-0.429938,0.994648,216.797,2.80801,186.077,200.823,6.05683,54489.5
05757.png,0.002291,7.52723,0.280289,8.52987e+08,-0.498126,0.996336,191.848,2.35592,173.85,253.537,5.68289,77935.1
11798.png,0.00113676,8.48979,0.153946,7.7918e+08,-0.373987,0.989048,409.506,3.16468,356.202,170.242,5.90487,48589.9
13335.png,0.000550176,8.31247,0.186325,2.35511e+09,-0.429404,0.994229,333.224,2.83886,297.127,212.842,5.9743,63998.7
06633.png,0.0432448,6.50379,0.476578,2.12046e+08,-0.571255,0.997044,555.281,2.2108,528.569,346.044,5.07699,147081
00276.png,0.00153682,7.76463,0.268646,1.17317e+09,-0.480597,0.996018,140.95,2.47726,123.025,241.598,5.76647,69095.6
12537.png,0.00851378,6.68185,0.457596,5.82691e+08,-0.632208,0.998884,52.4383,1.86935,46.4764,238.993,5.45828,86335.5
04027.png,0.0257306,6.11694,0.546387,3.37085e+07,-0.618607,0.997788,117.653,1.78584,108.967,82.9292,4.96061,14437.3
03755.png,0.00121112,8.32976,0.170364,1.36236e+09,-0.411938,0.99278,261.375,2.92515,225.156,189.485,5.91861,56461.8
00622.png,0.000424122,8.75603,0.115524,1.28196e+09,-0.333518,0.983573,626.072,3.32253,555.238,180.977,5.93183,47146.4
08319.png,0.000448896,8.42413,0.145905,1.20234e+09,-0.385874,0.990311,242.136,2.89879,207.79,194.32,5.89364,46801.1
16592.png,0.000886157,8.60819,0.145721,1.60025e+09,-0.378633,0.990216,419.695,3.15698,367.115,199.194,5.98659,58418.9
11412.png,0.000720202,8.08537,0.148407,7.58969e+08,-0.412909,0.991929,303.303,2.73079,272.546,193.891,5.76821,51077.8
16741.png,0.000752281,8.26612,0.146393,5.15814e+08,-0.363269,0.986137,1159.18,3.12993,1083.97,142.921,5.75766,37172.8
03118.png,0.000477453,8.45214,0.169525,2.7922e+09,-0.40308,0.99238,292.433,2.91004,254.414,207.378,5.97472,55951.5
12750.png,0.0021403,7.50346,0.293549,4.50237e+08,-0.504114,0.99657,143.064,2.38138,126.074,137.066,5.68857,35253.4
05033.png,0.000398437,8.73469,0.130035,2.4914e+09,-0.36387,0.988792,404.721,3.17969,350.84,202.843,6.01654,54732.7
06755.png,0.00206678,7.49572,0.300781,1.13023e+09,-0.504423,0.996568,128.437,2.30802,113.268,269.403,5.66881,78028.9
05269.png,0.000586501,8.41712,0.190216,2.28454e+09,-0.403643,0.992303,361.338,3.02362,316.325,220.415,5.94997,64561.3
18349.png,0.000678312,7.93314,0.167862,1.29879e+09,-0.432249,0.99319,90.4173,2.51501,73.4514,278.308,5.73676,83621.3
05250.png,0.00449409,7.5131,0.263092,7.34577e+08,-0.482974,0.995485,259.148,2.53425,235.665,281.814,5.60145,96139
04285.png,0.00633478,7.63835,0.330261,1.03982e+09,-0.474357,0.995324,936.424,2.88779,876.051,356.941,5.64282,146502
12639.png,0.00138001,7.73633,0.214111,4.32792e+08,-0.463356,0.994917,121.899,2.44362,104.357,141.822,5.7197,30091.5
06651.png,0.000386507,8.50149,0.146973,5.29549e+09,-0.419445,0.994023,192.433,2.86667,161.536,252.223,6.05721,76744.1
14295.png,0.00275896,7.22292,0.395142,3.72351e+08,-0.560974,0.998073,165.695,2.08199,152.66,129.812,5.6716,27715.7
08414.png,0.00065479,8.2767,0.200638,8.66431e+08,-0.38233,0.98916,345.253,2.92441,304.684,179.38,5.7799,38675
09793.png,0.000358837,8.48077,0.0767975,1.07508e+09,-0.31143,0.976135,130.271,3.02708,95.0853,241.666,5.6998,62476.3
12535.png,0.000581827,8.70941,0.122559,1.75099e+09,-0.348833,0.986226,446.308,3.32854,384.368,201.869,5.93884,59143.7
15955.png,0.00128936,8.01438,0.229706,2.31721e+09,-0.475205,0.996324,304.903,2.60051,276.227,301.379,5.93562,108520
14207.png,0.16808,4.65641,0.662079,6.74673e+07,-0.629193,0.992677,340.421,1.69703,326.448,380.909,3.74897,177916
13894.png,0.000232473,8.77,0.0734253,4.20998e+09,-0.351934,0.987104,137.029,3.05565,100.131,271.458,5.99542,85998.9
03475.png,0.000889669,8.57542,0.207642,5.42185e+09,-0.41389,0.993791,419.939,3.12894,367.097,265.245,6.07063,87622.7
07134.png,0.0014929,7.86329,0.274612,1.02512e+09,-0.489211,0.99667,130.441,2.42023,113.065,201.433,5.87798,52181.6
01548.png,0.000182646,9.05849,0.0888672,3.05973e+09,-0.29871,0.977199,446.677,3.47004,373.552,237.65,5.98494,65079.3
18510.png,0.0457111,6.55514,0.436249,5.49033e+07,-0.527256,0.995121,575.724,2.41709,541.32,138.945,5.02287,42478.2
08853.png,0.00120819,8.45357,0.146866,1.09546e+09,-0.375841,0.989121,362.149,3.15973,311.138,190.991,5.87126,54270.5
01101.png,0.000328109,8.71888,0.0786285,8.81584e+08,-0.27121,0.964417,283.234,3.29895,227.536,194.862,5.71492,42856.3
19764.png,0.00440292,8.2544,0.214035,8.99135e+08,-0.387027,0.989661,438.141,3.16477,381.407,274.364,5.76166,93126.4
17580.png,0.0594176,5.57282,0.572723,1.29658e+08,-0.638322,0.997144,151.44,1.8701,140.581,276.285,4.512,120358
10006.png,0.000860453,8.20338,0.215622,1.99308e+09,-0.436759,0.99446,314.317,2.82837,279.259,213.44,5.91338,59339.9
14292.png,0.00213916,7.34598,0.226349,6.637e+07,-0.329826,0.970488,180.762,2.76118,152.861,82.2103,5.05698,11475.1
19443.png,0.000808273,8.50729,0.159332,1.70777e+09,-0.377744,0.98965,440.213,3.11913,387.851,222.248,5.92219,61236.3
00627.png,0.000575319,8.51472,0.101257,3.67049e+08,-0.287803,0.968893,294.409,3.2684,240.015,131.905,5.63999,25524.9
03205.png,0.000731034,8.62027,0.125839,1.85874e+09,-0.358832,0.987426,332.791,3.14957,284.265,227.115,5.92491,64109.3
01306.png,0.000686883,8.52671,0.179092,2.8757e+09,-0.389721,0.991211,730.724,3.14923,665.416,278.517,5.97399,91911.4
